Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,Year,Month,Date,Hour,TimeOfDay,Season
17/2/2017 16:00,9.37,86.48333333333333,0.081,39.42,38.91,203168.1356,122509.42248000001,91986.33165000001,2017,2,17,16,2,4
17/2/2017 17:00,12.115,79.95,0.073166667,129.1,132.2,207915.25423999998,126127.65956999999,100883.9397,2017,2,17,17,2,4
17/2/2017 18:00,11.238333333333335,79.28333333333333,0.0745,17.03,16.84,250498.98304000002,150251.67171999998,142078.0704,2017,2,17,18,3,4
17/2/2017 19:00,10.736666666666666,81.46666666666667,0.076166667,0.666,0.716,256625.0848,153074.772,148654.3115,2017,2,17,19,3,4
17/2/2017 20:00,10.525,81.21666666666667,0.074166667,0.084,0.167,255624.40678000002,151685.1064,151085.6683,2017,2,17,20,3,4
17/2/2017 21:00,10.878333333333332,79.2,0.072666667,0.07,0.148,247960.678,146724.6201,148995.8593,2017,2,17,21,3,4
17/2/2017 22:00,10.770000000000001,81.21666666666667,0.073666667,0.066,0.163,229173.5593,134834.0426,138836.2613,2017,2,17,22,3,4
17/2/2017 23:00,10.63,80.66666666666667,0.074333333,0.073,0.174,202112.5424,119573.2523,121753.0854,2017,2,17,23,3,4
18/2/2017 0:00,10.448333333333332,82.38333333333334,0.072833333,0.037,0.189,172568.1356,100212.766,102655.3568,2017,2,18,0,3,4
18/2/2017 1:00,9.938333333333334,88.60000000000001,0.073333333,0.044,0.182,153048.8136,86943.46506,91847.39699000001,2017,2,18,1,3,4
18/2/2017 2:00,10.405,89.7,0.071666667,0.073,0.178,141778.9831,79411.55016,86093.18593,2017,2,18,2,3,4
18/2/2017 3:00,10.241666666666667,85.39999999999999,0.070833333,0.037,0.171,138081.3559,75129.48328,82793.48744,2017,2,18,3,3,4
18/2/2017 4:00,10.076666666666666,88.06666666666666,0.077166667,0.091,0.193,137373.5593,74286.93007999999,82336.16081,2017,2,18,4,3,4
18/2/2017 5:00,11.458333333333334,84.83333333333333,0.070166667,0.073,0.167,141065.08474000002,78273.55623,85467.9799,2017,2,18,5,3,4
18/2/2017 6:00,11.155000000000001,83.11666666666666,0.071666667,0.066,0.167,133682.0339,84167.78116,81392.56281999999,2017,2,18,6,1,4
18/2/2017 7:00,11.516666666666666,86.31666666666666,0.072166667,0.077,0.156,135457.6271,73732.52281,65276.14071,2017,2,18,7,1,4
18/2/2017 8:00,12.571666666666667,84.5,0.073166667,0.952,1.024,150760.678,82603.03951,67597.50754,2017,2,18,8,1,4
18/2/2017 9:00,13.354999999999999,78.73333333333333,0.072166667,22.76,22.86,173715.2542,98524.01216,79713.76884,2017,2,18,9,1,4
18/2/2017 10:00,13.686666666666667,75.60000000000001,0.072,103,103.8,195028.4746,111392.0973,93323.57789,2017,2,18,10,1,4
18/2/2017 11:00,13.618333333333334,77.66666666666667,0.072333333,107.9,109.3,207457.6271,116906.9909,99807.19599000001,2017,2,18,11,1,4
18/2/2017 12:00,13.878333333333332,75.55,0.072,157.4,159,209391.8644,120072.9483,102921.64824000001,2017,2,18,12,2,4
18/2/2017 13:00,13.936666666666667,75.21666666666667,0.071666667,108.4,109.6,210636.6102,119212.1581,103662.6332,2017,2,18,13,2,4
18/2/2017 14:00,13.853333333333333,75.96666666666667,0.071,58.81,59.31,206731.5254,119854.1034,102580.1005,2017,2,18,14,2,4
18/2/2017 15:00,13.950000000000001,73.91666666666667,0.0715,56.09,56.39,201453.5593,117913.6778,100102.43216999999,2017,2,18,15,2,4
18/2/2017 16:00,13.831666666666665,74.25,0.072333333,29.62,30,191873.8983,111330.09118999999,96802.73367,2017,2,18,16,2,4
18/2/2017 17:00,13.678333333333335,74.21666666666665,0.071166667,23.59,23.61,195553.2203,112741.6413,101514.9347,2017,2,18,17,2,4
18/2/2017 18:00,13.533333333333333,75.5,0.071333333,7.57,7.7,244476.6102,141713.0699,143976.8442,2017,2,18,18,3,4
18/2/2017 19:00,13.658333333333333,74.26666666666667,0.0725,0.406,0.438,256576.2712,147512.462,152191.3568,2017,2,18,19,3,4
18/2/2017 20:00,13.796666666666667,72.51666666666667,0.0725,0.066,0.104,255416.9492,147370.2128,152637.10551999998,2017,2,18,20,3,4
18/2/2017 21:00,13.821666666666665,72.14999999999999,0.071666667,0.051,0.1,246233.8983,144277.2037,149453.1859,2017,2,18,21,3,4
18/2/2017 22:00,13.683333333333332,73.78333333333333,0.072166667,0.073,0.119,226409.4915,135869.9088,142599.0754,2017,2,18,22,3,4
18/2/2017 23:00,13.586666666666666,75.33333333333333,0.0715,0.037,0.185,201490.1695,122064.4377,127790.9548,2017,2,18,23,3,4
19/2/2017 0:00,13.545,75.83333333333333,0.070333333,0.037,0.193,172714.5763,104578.72340999999,109636.8241,2017,2,19,0,3,4
19/2/2017 1:00,13.705,74.98333333333333,0.071833333,0.091,0.108,151743.0508,89372.64438,96710.11055,2017,2,19,1,3,4
19/2/2017 2:00,13.768333333333333,73.14999999999999,0.073333333,0.051,0.089,136562.0339,80618.84498,89248.16081,2017,2,19,2,3,4
19/2/2017 3:00,13.761666666666665,73.05,0.070666667,0.077,0.104,130442.0339,76905.77507999999,86544.72361,2017,2,19,3,3,4
19/2/2017 4:00,13.778333333333334,72.43333333333334,0.071833333,0.059,0.111,128709.1526,76023.10031,84645.94975,2017,2,19,4,3,4
19/2/2017 5:00,13.761666666666665,72,0.071833333,0.059,0.104,134957.2881,78528.87537,88524.5427,2017,2,19,5,3,4
19/2/2017 6:00,13.726666666666667,70.91333333333334,0.072166667,0.073,0.13,131033.8983,76179.93921,83291.33668000001,2017,2,19,6,1,4
19/2/2017 7:00,13.701666666666666,72,0.071333333,0.04,0.126,115450.1695,66109.4225,61553.84925,2017,2,19,7,1,4
19/2/2017 8:00,13.63,72.10000000000001,0.0715,1.189,1.387,125615.59320999999,71617.02127,66092.38191,2017,2,19,8,1,4
19/2/2017 9:00,13.700000000000001,71.60000000000001,0.073333333,21.65,21.59,144787.1186,85309.42249,76848.24121,2017,2,19,9,1,4
19/2/2017 10:00,13.741666666666667,71.86666666666666,0.074,57.13,56.78,166387.1186,98753.79939,89618.65325999999,2017,2,19,10,1,4
19/2/2017 11:00,13.909999999999998,71.43333333333334,0.074,182.5,182.3,183294.9152,110786.6262,102545.3668,2017,2,19,11,1,4
19/2/2017 12:00,13.885,70.78333333333335,0.073166667,142.7,142.7,181385.0847,118409.7264,113625.407,2017,2,19,12,2,4
19/2/2017 13:00,13.700000000000001,71.46666666666667,0.0745,110.5,110.7,193496.9492,124070.5167,119732.7437,2017,2,19,13,2,4
19/2/2017 14:00,13.836666666666666,69.83166666666666,0.074,160.7,161.3,204589.8305,124241.9453,117127.7186,2017,2,19,14,2,4
19/2/2017 15:00,13.94,70.10333333333334,0.075166667,156.1,156.5,203607.4576,122250.45592000001,113115.9799,2017,2,19,15,2,4
19/2/2017 16:00,13.861666666666666,69.5,0.074333333,191.6,192.1,198982.3729,118030.3951,112676.0201,2017,2,19,16,2,4
19/2/2017 17:00,13.821666666666667,69.06,0.075166667,119.7,119.7,203369.4915,120762.31,118094.4724,2017,2,19,17,2,4
19/2/2017 18:00,13.75,69.54666666666667,0.0745,55.74,55.98,247197.9661,145360.4863,155265.2864,2017,2,19,18,3,4
19/2/2017 19:00,13.751666666666667,66.965,0.075666667,1.651,1.751,254751.8644,153268.0851,158518.6734,2017,2,19,19,3,4
19/2/2017 20:00,13.823333333333332,64.755,0.076,0.077,0.119,255496.2712,154176.2918,155363.6985,2017,2,19,20,3,4
19/2/2017 21:00,13.886666666666665,64.17833333333333,0.0765,0.029,0.111,246282.7119,150747.7204,148081.206,2017,2,19,21,3,4
19/2/2017 22:00,13.998333333333333,63.86166666666666,0.076,0.059,0.13,224749.8305,139119.7568,136248.603,2017,2,19,22,3,4
19/2/2017 23:00,13.89,65.245,0.076,0.033,0.096,191745.7627,119405.4711,118077.1055,2017,2,19,23,3,4
20/2/2017 0:00,13.950000000000001,63.453333333333326,0.078166667,0.066,0.111,162433.2204,100285.7143,100559.7588,2017,2,20,0,3,4
20/2/2017 1:00,13.945,64.76666666666667,0.076,0.081,0.134,145366.7797,88727.05168,90411.7387,2017,2,20,1,3,4
20/2/2017 2:00,13.876666666666667,67.64333333333333,0.075666667,0.073,0.093,133846.7797,82187.23404,86243.69849,2017,2,20,2,3,4
20/2/2017 3:00,13.726666666666667,70.29333333333334,0.074333333,0.04,0.111,127555.9322,79415.19756,83123.45729,2017,2,20,3,3,4
20/2/2017 4:00,13.541666666666666,72.61666666666667,0.075166667,0.084,0.096,127879.322,79079.63524999999,82735.59799,2017,2,20,4,3,4
20/2/2017 5:00,13.505,70.68166666666667,0.074666667,0.084,0.1,136269.15256000002,84645.59271,85983.19598,2017,2,20,5,3,4
20/2/2017 6:00,13.423333333333332,71.35,0.075166667,0.029,0.119,137971.5254,86615.19757,82996.10051,2017,2,20,6,1,4
20/2/2017 7:00,13.375,72.89999999999999,0.073,0.029,0.152,140686.7797,91542.85714000001,69733.62813,2017,2,20,7,1,4
20/2/2017 8:00,13.681666666666667,69.255,0.073,0.78,0.805,153707.7966,100774.4681,71985.52764,2017,2,20,8,1,4
20/2/2017 9:00,13.353333333333333,74.78,0.074,17.47,17.05,171427.1187,113514.8936,82150.91457,2017,2,20,9,1,4
20/2/2017 10:00,13.731666666666667,72.76666666666667,0.073333333,99.6,100.6,194698.98304999998,123443.1611,91702.67336,2017,2,20,10,1,4
20/2/2017 11:00,14.046666666666667,69.23833333333333,0.073333333,139.4,141.1,214206.1017,132372.0365,98996.74371,2017,2,20,11,1,4
20/2/2017 12:00,13.311666666666667,76.015,0.073833333,176.1,179.1,226415.5932,139758.05472000001,105850.85427000001,2017,2,20,12,2,4
20/2/2017 13:00,12.583333333333334,83.11666666666666,0.074,206.2,201.8,227501.69491000002,138926.4438,109781.5477,2017,2,20,13,2,4
20/2/2017 14:00,13.229999999999999,84.66666666666667,0.072666667,318.9,252.317,218745.76270999998,138966.5654,109845.2261,2017,2,20,14,2,4
20/2/2017 15:00,14.056666666666667,76.45,0.074166667,330.6,252.317,216689.4915,141643.769,105810.3317,2017,2,20,15,2,4
20/2/2017 16:00,14.258333333333333,71.8,0.074666667,255,252.317,220051.5254,138755.01520999998,103934.7136,2017,2,20,16,2,4
20/2/2017 17:00,14.363333333333332,70.06333333333333,0.0745,331.9,252.317,231949.8305,140337.9939,110406.7538,2017,2,20,17,2,4
20/2/2017 18:00,14.023333333333333,69.645,0.072833333,153.6,176,261854.2373,158359.8784,148486.4322,2017,2,20,18,3,4
20/2/2017 19:00,12.771666666666667,74.98333333333333,0.0775,4.048,4.12,263245.42371999996,159942.8571,153528.603,2017,2,20,19,3,4
20/2/2017 20:00,10.983333333333334,81.13333333333334,0.074333333,0.048,0.145,261884.7458,159705.7751,154286.9548,2017,2,20,20,3,4
20/2/2017 21:00,10.226666666666667,83.83333333333333,0.076333333,0.04,0.148,248290.1695,153771.4286,149499.4975,2017,2,20,21,3,4
20/2/2017 22:00,9.74,85.56666666666666,0.0835,0.055,0.115,219301.017,138609.1185,137886.87436000002,2017,2,20,22,3,4
20/2/2017 23:00,9.235000000000001,86.7,0.084,0.07,0.104,186217.6271,118128.8754,116855.63818000001,2017,2,20,23,3,4
21/2/2017 0:00,8.746666666666666,87.58333333333333,0.083166667,0.048,0.137,160065.7627,101088.1459,99373.02512,2017,2,21,0,3,4
21/2/2017 1:00,8.375,88.03333333333335,0.082333333,0.07,0.134,142596.6102,89179.33132,89508.66331999999,2017,2,21,1,3,4
21/2/2017 2:00,7.935,88.38333333333333,0.0835,0.051,0.122,132284.7458,79893.00911,84379.65828999999,2017,2,21,2,3,4
21/2/2017 3:00,7.486666666666667,88.96666666666665,0.083833333,0.055,0.163,128526.1017,78634.65046,81357.82913,2017,2,21,3,3,4
21/2/2017 4:00,7.258166666666667,89.11666666666667,0.084333333,0.062,0.137,128666.4407,79367.78116,81155.21608,2017,2,21,4,3,4
21/2/2017 5:00,7.0553333333333335,89.28333333333335,0.085166667,0.051,0.122,134585.0848,84893.61702,84889.08542,2017,2,21,5,3,4
21/2/2017 6:00,7.608333333333333,87.31666666666666,0.087833333,0.048,0.111,135488.1356,85302.12767,80489.48744,2017,2,21,6,1,4
21/2/2017 7:00,8.75,80.55,0.087166667,0.033,0.145,137690.8475,91181.76292000001,66873.88945,2017,2,21,7,1,4
21/2/2017 8:00,10.721666666666666,70.60333333333334,0.085833333,10.79,10.33,150052.8813,98841.33738,68732.14068,2017,2,21,8,1,4
21/2/2017 9:00,11.898333333333333,69.50333333333333,0.085166667,36.83,35.8,170963.3898,111607.2948,77502.39196000001,2017,2,21,9,1,4
21/2/2017 10:00,13.463333333333333,62.44166666666666,0.0825,93.9,92.1,193008.8136,121006.6869,86868.90452,2017,2,21,10,1,4
21/2/2017 11:00,13.443333333333333,62.86833333333334,0.084,227.5,222.9,211887.4576,127798.1763,97312.16081,2017,2,21,11,1,4
21/2/2017 12:00,15.126666666666665,55.64833333333333,0.084833333,509.8,252.317,224115.2542,133882.0669,104183.6382,2017,2,21,12,2,4
21/2/2017 13:00,15.985,53.93833333333333,0.082,798.907,252.317,228429.1526,135151.3678,106742.35175999999,2017,2,21,13,2,4
21/2/2017 14:00,15.571666666666667,53.160000000000004,0.079833333,798.907,252.317,223138.9831,137708.2067,104363.09547999999,2017,2,21,14,2,4
21/2/2017 15:00,15.786666666666667,53.115,0.0805,674,252.317,216909.1525,139703.3435,105133.0251,2017,2,21,15,2,4
21/2/2017 16:00,15.903333333333334,55.43,0.081166667,404.6,252.317,211612.8814,135311.8541,104536.76382000001,2017,2,21,16,2,4
21/2/2017 17:00,15.473333333333334,58.968333333333334,0.081,146,156.7,224109.15253999998,136646.8085,111321.40703999999,2017,2,21,17,2,4
21/2/2017 18:00,15.116666666666667,61.28666666666667,0.0805,85.9,98.2,253366.7797,157736.1702,146558.7136,2017,2,21,18,3,4
21/2/2017 19:00,14.938333333333333,62.254999999999995,0.082166667,4.981,4.947,263629.8305,159913.67781999998,149262.1507,2017,2,21,19,3,4
21/2/2017 20:00,14.443333333333333,65.39833333333333,0.081666667,0.033,0.145,261652.8814,158888.7538,150240.48242000001,2017,2,21,20,3,4
21/2/2017 21:00,14.436666666666667,65.76,0.080833333,0.051,0.13,248296.2712,152903.3435,145811.9397,2017,2,21,21,3,4
21/2/2017 22:00,13.886666666666665,66.245,0.084833333,0.037,0.163,224151.8644,140327.05167000002,136925.9096,2017,2,21,22,3,4
21/2/2017 23:00,13.719999999999999,66.175,0.083666667,0.04,0.126,193271.1864,119719.1489,117868.7035,2017,2,21,23,3,4
22/2/2017 0:00,14.768333333333333,61.723333333333336,0.080833333,0.066,0.163,163677.9661,101055.3192,99083.57789,2017,2,22,0,3,4
22/2/2017 1:00,15.031666666666666,63.751666666666665,0.079833333,0.062,0.111,145452.2034,78448.63221,87268.34171,2017,2,22,1,3,4
22/2/2017 2:00,13.946666666666667,70.255,0.0815,0.033,0.197,142419.66100999998,71088.1459,81763.05527,2017,2,22,2,3,4
22/2/2017 3:00,13.263333333333334,72.5,0.083166667,0.051,0.178,139405.4237,69388.44986,80466.33166,2017,2,22,3,3,4
22/2/2017 4:00,12.983333333333334,71.405,0.082666667,0.066,0.204,139466.4407,69406.68693,79736.92462,2017,2,22,4,3,4
22/2/2017 5:00,13.565,66.5,0.083166667,0.062,0.141,148423.7288,73564.74164,83077.14573,2017,2,22,5,3,4
22/2/2017 6:00,13.846666666666666,63.76,0.082166667,0.066,0.174,148283.3898,74589.66566,78393.88944,2017,2,22,6,1,4
22/2/2017 7:00,13.268333333333333,67.74833333333333,0.084666667,0.07,0.141,153677.2881,79407.90273999999,65142.994959999996,2017,2,22,7,1,4
22/2/2017 8:00,13.868333333333334,65.52166666666666,0.083,5.783,5.689,169151.1865,88081.45896,67377.52765,2017,2,22,8,1,4
22/2/2017 9:00,14.506666666666666,63.23,0.081833333,186.7,190.8,180652.8814,104812.1581,79291.17588,2017,2,22,9,1,4
22/2/2017 10:00,15.338333333333333,59.305,0.0825,371.1,252.317,190952.54239000002,122192.0973,87725.66833,2017,2,22,10,1,4
22/2/2017 11:00,16.133333333333336,55.18,0.081833333,512.1,252.317,203863.7288,131522.18845000002,94382.95478,2017,2,22,11,1,4
22/2/2017 12:00,16.613333333333333,52.22333333333333,0.080833333,634.3,252.317,213461.69491999998,139258.3587,100391.8794,2017,2,22,12,2,4
22/2/2017 13:00,17.148333333333333,51.34,0.082333333,740,252.317,211197.9661,137689.9696,105306.6935,2017,2,22,13,2,4
22/2/2017 14:00,17.578333333333333,47.63333333333333,0.083666667,668.7,252.317,208592.54236999998,135961.0942,102701.6684,2017,2,22,14,2,4
22/2/2017 15:00,17.538333333333334,47.58833333333333,0.083166667,594.9,252.317,204608.1356,136967.7811,98823.07536999999,2017,2,22,15,2,4
22/2/2017 16:00,17.91,45.428333333333335,0.082166667,472.5,252.317,207231.8644,128002.4316,98111.03518,2017,2,22,16,2,4
22/2/2017 17:00,17.371666666666666,48.18,0.082666667,320.9,252.317,203711.1864,135625.5319,105792.9648,2017,2,22,17,2,4
22/2/2017 18:00,15.448333333333332,60.781666666666666,0.084,121.1,140.1,243262.37287999998,164600.6079,145273.5678,2017,2,22,18,3,4
22/2/2017 19:00,13.956666666666665,65.615,0.083666667,6.145,6.19,252610.1695,160759.8784,158443.4171,2017,2,22,19,3,4
22/2/2017 20:00,13.176666666666668,67.56666666666666,0.082,0.066,0.108,252164.7458,155077.2037,167572.5829,2017,2,22,20,3,4
22/2/2017 21:00,12.963333333333333,66.67833333333333,0.083333333,0.059,0.089,241797.9661,150299.0881,165222.2714,2017,2,22,21,3,4
22/2/2017 22:00,12.838333333333333,66.11,0.084833333,0.051,0.126,219972.2034,136427.9635,151878.7538,2017,2,22,22,3,4
22/2/2017 23:00,12.906666666666666,64.42333333333333,0.0845,0.051,0.145,192722.0339,106044.9848,132294.7538,2017,2,22,23,3,4
23/2/2017 0:00,14.228333333333333,54.68833333333333,0.084,0.062,0.115,171317.2881,91134.34651,112461.8291,2017,2,23,0,3,4
23/2/2017 1:00,13.376666666666665,59.83166666666667,0.084666667,0.04,0.13,151242.7119,78010.94225,101237.0653,2017,2,23,1,3,4
23/2/2017 2:00,13.285000000000002,59.22333333333333,0.084333333,0.04,0.104,139155.2542,71766.56535,95222.35176,2017,2,23,2,3,4
23/2/2017 3:00,13.058333333333332,58.73333333333333,0.084333333,0.062,0.096,134731.5254,69136.77811,91644.78391,2017,2,23,3,3,4
23/2/2017 4:00,13.598333333333334,58.01666666666667,0.082333333,0.026,0.104,131418.3051,68994.52887,90938.53267,2017,2,23,4,3,4
23/2/2017 5:00,13.74,59.035,0.082166667,0.059,0.148,141595.9322,74206.68694,95477.06533,2017,2,23,5,3,4
23/2/2017 6:00,14.638333333333334,56.365,0.081,0.044,0.163,140302.3729,73714.28572,89358.15074,2017,2,23,6,1,4
23/2/2017 7:00,15.005,57.615,0.08,0.073,0.13,141229.8305,77675.37995,73542.75377,2017,2,23,7,1,4
23/2/2017 8:00,15.366666666666667,57.678333333333335,0.0805,9.6,9.21,159980.339,86717.32523,76356.18091,2017,2,23,8,1,4
23/2/2017 9:00,15.596666666666666,57.67333333333334,0.079833333,91,90.6,183130.1695,100143.4651,85855.83918,2017,2,23,9,1,4
23/2/2017 10:00,16.436666666666667,56.56,0.081833333,280.8,252.317,205254.9153,110735.56231000001,86706.81407,2017,2,23,10,1,4
23/2/2017 11:00,17.138333333333332,55.62166666666667,0.0815,637.2,252.317,219856.2712,118168.99697000001,93908.26131,2017,2,23,11,1,4
23/2/2017 12:00,17.581666666666667,53.63833333333333,0.081333333,700,252.317,231083.38984000002,117410.3343,100027.1759,2017,2,23,12,2,4
23/2/2017 13:00,17.94333333333333,53.471666666666664,0.080833333,798.907,252.317,225237.9661,117446.8085,105214.0704,2017,2,23,13,2,4
23/2/2017 14:00,18.099999999999998,54.78333333333333,0.081166667,778,252.317,219496.2712,122141.0334,103830.5126,2017,2,23,14,2,4
23/2/2017 15:00,17.798333333333332,57.715,1.8875000000000002,658.1,252.317,211850.84746999998,129796.96048000001,99934.55276,2017,2,23,15,2,4
23/2/2017 16:00,16.44333333333333,67.32333333333334,4.920833333333333,513.8,252.317,204882.7119,126488.7538,96258.57286,2017,2,23,16,2,4
23/2/2017 17:00,15.625,70.76666666666667,4.9165,167.4,178.1,202954.57627000002,125084.4985,99517.74872999999,2017,2,23,17,2,4
23/2/2017 18:00,14.895000000000001,71.53333333333333,4.9165,66.2,70.6,250627.1187,152618.845,143670.03016999998,2017,2,23,18,3,4
23/2/2017 19:00,14.388333333333334,74.63333333333334,4.872,6.064,6.041,266955.2542,159862.614,152289.7689,2017,2,23,19,3,4
23/2/2017 20:00,14.191666666666668,75.3,0.0795,0.029,0.174,266400,159760.48632999999,154286.9548,2017,2,23,20,3,4
23/2/2017 21:00,14.24,73.39833333333333,0.081666667,0.029,0.163,257345.0847,155620.6687,150969.88945000002,2017,2,23,21,3,4
23/2/2017 22:00,14.581666666666665,65.92833333333333,0.081833333,0.026,0.104,235714.57627000002,142566.5654,139820.3819,2017,2,23,22,3,4
23/2/2017 23:00,15.263333333333334,56.42666666666667,0.080666667,0.026,0.1,204138.3051,122925.228,120537.40705000001,2017,2,23,23,3,4
24/2/2017 0:00,15.866666666666667,54.1,0.080166667,0.037,0.108,172360.678,104611.5502,103436.8643,2017,2,24,0,3,4
24/2/2017 1:00,15.715000000000002,58.18833333333333,0.080333333,0.037,0.096,150778.9831,91108.8146,92472.60301,2017,2,24,1,3,4
24/2/2017 2:00,15.385,65.69500000000001,0.078666667,0.037,0.115,140863.7288,84718.54104,86782.07034,2017,2,24,2,3,4
24/2/2017 3:00,14.826666666666666,71.45833333333333,0.081666667,0.04,0.148,135884.7458,82106.99089,83470.79398,2017,2,24,3,3,4
24/2/2017 4:00,13.946666666666665,74.88333333333334,0.084333333,0.059,0.137,134090.8475,81946.50456,83760.24121,2017,2,24,4,3,4
24/2/2017 5:00,12.895000000000001,69.13333333333334,0.0845,0.044,0.115,142852.8814,86323.40427,86938.37186,2017,2,24,5,3,4
24/2/2017 6:00,12.053333333333333,65.42166666666667,0.0805,0.073,0.156,140143.7288,86812.15804000001,81236.26131,2017,2,24,6,1,4
24/2/2017 7:00,11.601666666666667,65.26833333333333,0.083166667,0.062,0.122,140149.8305,91032.21886,65617.68845,2017,2,24,7,1,4
24/2/2017 8:00,11.4,67.21166666666666,0.084333333,10.19,9.81,154482.7119,100223.7082,68043.25628,2017,2,24,8,1,4
24/2/2017 9:00,12.206666666666665,63.095,0.084333333,200.1,202.8,174581.6949,112628.5714,78098.65326,2017,2,24,9,1,4
24/2/2017 10:00,12.906666666666666,58.10666666666666,0.083833333,382.4,252.317,191489.4915,121520.9727,85444.82412,2017,2,24,10,1,4
24/2/2017 11:00,13.606666666666667,55.76,0.085166667,538.3,252.317,197029.83049999998,128203.03951999999,92055.799,2017,2,24,11,1,4
24/2/2017 12:00,14.601666666666667,50.69333333333333,0.0845,645.4,252.317,197109.1525,129165.9574,95037.10552,2017,2,24,12,2,4
